SITE_ID,MEASUREMENT_CONCEPT_ID,MEASUREMENT_CONCEPT_NAME,MEASUREMENT_CONCEPT_CODE,MEASUREMENT_VOCABULARY_ID,MEASUREMENT_DOMAIN_ID,MEASUREMENT_STANDARD_CONCEPT,UNIT_CONCEPT_ID,UNIT_CONCEPT_NAME,UNIT_CONCEPT_CODE,UNIT_VOCABULARY_ID,UNIT_DOMAIN_ID,UNIT_STANDARD_CONCEPT,RECORD_COUNT,MEASUREMENT_RECORD_TOTAL,PCT_RECORD_WITHIN_MEASUREMENT,PERSON_COUNT,MEASUREMENT_PERSON_TOTAL,PCT_PERSON_WITHIN_MEASUREMENT,Date Unit Query Run
JH,3000285,Sodium [Moles/volume] in Blood,2947-0,LOINC,Measurement,S,0,(NULL/0),,,,,87,166671,0.0522,85,25861,0.3287,9/19/2025
FH,3000285,Sodium [Moles/volume] in Blood,2947-0,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,2,75702,0.0026,2,20588,0.0097,9/19/2025
DFCI,3000285,Sodium [Moles/volume] in Blood,2947-0,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,49785,51209,97.2192,18200,18755,97.0408,9/22/2025
JH,3000285,Sodium [Moles/volume] in Blood,2947-0,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,165762,166671,99.4546,25720,25861,99.4548,9/19/2025
FH,3000285,Sodium [Moles/volume] in Blood,2947-0,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,43,75702,0.0568,27,20588,0.1311,9/19/2025
DFCI,3000285,Sodium [Moles/volume] in Blood,2947-0,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,1424,51209,2.7808,604,18755,3.2205,9/22/2025
JH,3000285,Sodium [Moles/volume] in Blood,2947-0,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,822,166671,0.4932,203,25861,0.785,9/19/2025
FH,3000285,Sodium [Moles/volume] in Blood,2947-0,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,75657,75702,99.9406,20562,20588,99.8737,9/19/2025
MSKCC,3000285,Sodium [Moles/volume] in Blood,2947-0,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,66232,66232,100,14450,14450,100,9/22/2025
JH,3000483,Glucose [Mass/volume] in Blood,2339-0,LOINC,Measurement,S,0,(NULL/0),,,,,71,124395,0.0571,69,23264,0.2966,9/19/2025
DFCI,3000483,Glucose [Mass/volume] in Blood,2339-0,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,1090802,1090802,100,47159,47159,100,9/22/2025
JH,3000483,Glucose [Mass/volume] in Blood,2339-0,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,124324,124395,99.9429,23257,23264,99.9699,9/19/2025
FH,3000483,Glucose [Mass/volume] in Blood,2339-0,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,75478,75478,100,21043,21043,100,9/19/2025
MSKCC,3000483,Glucose [Mass/volume] in Blood,2339-0,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,66595,66595,100,14627,14627,100,9/22/2025
DFCI,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,0,(NULL/0),,,,,5223,4919010,0.1062,1329,239790,0.5542,9/22/2025
JH,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,0,(NULL/0),,,,,15,78370,0.0191,13,27982,0.0465,9/19/2025
FH,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,27044,2140223,1.2636,10554,138219,7.6357,9/19/2025
MSKCC,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,47,4395794,0.0011,40,201626,0.0198,9/22/2025
DFCI,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,8566,thousand,10*3,UCUM,Unit,S,55,4919010,0.0011,31,239790,0.0129,9/22/2025
DFCI,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,1,4919010,0,1,239790,0.0004,9/22/2025
FH,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,1,2140223,0,1,138219,0.0007,9/19/2025
DFCI,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,8785,per cubic millimeter,/mm3,UCUM,Unit,S,2,4919010,0,2,239790,0.0008,9/22/2025
DFCI,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,4866661,4919010,98.9358,238554,239790,99.4845,9/22/2025
JH,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,78351,78370,99.9758,27978,27982,99.9857,9/19/2025
FH,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,2113178,2140223,98.7363,137765,138219,99.6715,9/19/2025
MSKCC,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,4395747,4395794,99.9989,201625,201626,99.9995,9/22/2025
DFCI,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,47017,4919010,0.9558,6681,239790,2.7862,9/22/2025
JH,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,3,78370,0.0038,1,27982,0.0036,9/19/2025
DFCI,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,9433,number ten,10*,UCUM,Unit,S,7,4919010,0.0001,5,239790,0.0021,9/22/2025
DFCI,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,9435,thousand per liter,10*3/L,UCUM,Unit,S,1,4919010,0,1,239790,0.0004,9/22/2025
DFCI,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,9436,thousand per milliliter,10*3/mL,UCUM,Unit,S,3,4919010,0.0001,3,239790,0.0013,9/22/2025
DFCI,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,9444,billion per liter,10*9/L,UCUM,Unit,S,38,4919010,0.0008,26,239790,0.0108,9/22/2025
JH,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,9444,billion per liter,10*9/L,UCUM,Unit,S,1,78370,0.0013,1,27982,0.0036,9/19/2025
DFCI,3000905,Leukocytes [#/volume] in Blood by Automated count,6690-2,LOINC,Measurement,S,9446,billion per microliter,10*9/uL,UCUM,Unit,S,2,4919010,0,2,239790,0.0008,9/22/2025
DFCI,3000963,Hemoglobin [Mass/volume] in Blood,718-7,LOINC,Measurement,S,0,(NULL/0),,,,,6222,4909603,0.1267,2119,239928,0.8832,9/22/2025
JH,3000963,Hemoglobin [Mass/volume] in Blood,718-7,LOINC,Measurement,S,0,(NULL/0),,,,,1361,2963913,0.0459,1078,147320,0.7317,9/19/2025
FH,3000963,Hemoglobin [Mass/volume] in Blood,718-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,744,2216465,0.0336,341,139445,0.2445,9/19/2025
DFCI,3000963,Hemoglobin [Mass/volume] in Blood,718-7,LOINC,Measurement,S,8519,liter,L,UCUM,Unit,S,1,4909603,0,1,239928,0.0004,9/22/2025
DFCI,3000963,Hemoglobin [Mass/volume] in Blood,718-7,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,5,4909603,0.0001,5,239928,0.0021,9/22/2025
DFCI,3000963,Hemoglobin [Mass/volume] in Blood,718-7,LOINC,Measurement,S,8636,gram per liter,g/L,UCUM,Unit,S,1846,4909603,0.0376,511,239928,0.213,9/22/2025
FH,3000963,Hemoglobin [Mass/volume] in Blood,718-7,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,1,2216465,0,1,139445,0.0007,9/19/2025
DFCI,3000963,Hemoglobin [Mass/volume] in Blood,718-7,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,4901526,4909603,99.8355,239722,239928,99.9141,9/22/2025
JH,3000963,Hemoglobin [Mass/volume] in Blood,718-7,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,2962552,2963913,99.9541,147311,147320,99.9939,9/19/2025
FH,3000963,Hemoglobin [Mass/volume] in Blood,718-7,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,2215720,2216465,99.9664,139431,139445,99.99,9/19/2025
MSKCC,3000963,Hemoglobin [Mass/volume] in Blood,718-7,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,4408311,4408311,100,201634,201634,100,9/22/2025
DFCI,3000963,Hemoglobin [Mass/volume] in Blood,718-7,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,1,4909603,0,1,239928,0.0004,9/22/2025
DFCI,3000963,Hemoglobin [Mass/volume] in Blood,718-7,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,1,4909603,0,1,239928,0.0004,9/22/2025
DFCI,3000963,Hemoglobin [Mass/volume] in Blood,718-7,LOINC,Measurement,S,44777568,unit per deciliter,[U]/dL,UCUM,Unit,S,1,4909603,0,1,239928,0.0004,9/22/2025
DFCI,3001604,Monocytes [#/volume] in Blood,26484-6,LOINC,Measurement,S,0,(NULL/0),,,,,1,3430607,0,1,209526,0.0005,9/22/2025
DFCI,3001604,Monocytes [#/volume] in Blood,26484-6,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,6,3430607,0.0002,6,209526,0.0029,9/22/2025
DFCI,3001604,Monocytes [#/volume] in Blood,26484-6,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,3423183,3430607,99.7836,209227,209526,99.8573,9/22/2025
MSKCC,3001604,Monocytes [#/volume] in Blood,26484-6,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,429286,429286,100,62114,62114,100,9/22/2025
DFCI,3001604,Monocytes [#/volume] in Blood,26484-6,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,7417,3430607,0.2162,2553,209526,1.2185,9/22/2025
DFCI,3001657,Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood,12227-5,LOINC,Measurement,S,8566,thousand,10*3,UCUM,Unit,S,47,51,92.1569,17,20,85,9/22/2025
DFCI,3001657,Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood,12227-5,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,4,51,7.8431,3,20,15,9/22/2025
DFCI,3001784,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,12841-3,LOINC,Measurement,S,0,(NULL/0),,,,,1561,9602,16.257,871,5467,15.932,9/22/2025
JH,3001784,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,12841-3,LOINC,Measurement,S,0,(NULL/0),,,,,993,13459,7.378,761,7318,10.399,9/19/2025
FH,3001784,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,12841-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,18,8535,0.2109,17,4256,0.3994,9/19/2025
DFCI,3001784,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,12841-3,LOINC,Measurement,S,8523,ratio,{ratio},UCUM,Unit,S,2508,9602,26.1196,1504,5467,27.5105,9/22/2025
DFCI,3001784,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,12841-3,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,5397,9602,56.207,3363,5467,61.5145,9/22/2025
JH,3001784,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,12841-3,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,12466,13459,92.622,6815,7318,93.1265,9/19/2025
FH,3001784,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,12841-3,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,8516,8535,99.7774,4244,4256,99.718,9/19/2025
FH,3001784,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,12841-3,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,1,8535,0.0117,1,4256,0.0235,9/19/2025
DFCI,3001784,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,12841-3,LOINC,Measurement,S,44777555,percent calculated,%{calc},UCUM,Unit,S,136,9602,1.4164,115,5467,2.1035,9/22/2025
DFCI,3002030,Lymphocytes/100 leukocytes in Blood,26478-8,LOINC,Measurement,S,0,(NULL/0),,,,,4,3431191,0.0001,4,207555,0.0019,9/22/2025
DFCI,3002030,Lymphocytes/100 leukocytes in Blood,26478-8,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,3431186,3431191,99.9999,207555,207555,100,9/22/2025
DFCI,3002030,Lymphocytes/100 leukocytes in Blood,26478-8,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,1,3431191,0,1,207555,0.0005,9/22/2025
JH,3002131,Prostate specific Ag [Units/volume] in Serum or Plasma,19195-7,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,7793,7793,100,4565,4565,100,9/19/2025
DFCI,3002385,Erythrocyte distribution width [Ratio],30385-9,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,10726,10726,100,3429,3429,100,9/22/2025
JH,3002417,Prothrombin time (PT) in Blood by Coagulation assay,5964-2,LOINC,Measurement,S,0,(NULL/0),,,,,536,559326,0.0958,399,88874,0.449,9/19/2025
JH,3002417,Prothrombin time (PT) in Blood by Coagulation assay,5964-2,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,558790,559326,99.9042,88869,88874,99.9944,9/19/2025
JH,3003215,Lymphocytes [#/volume] in Blood by Manual count,732-8,LOINC,Measurement,S,0,(NULL/0),,,,,1,425,0.2353,1,340,0.2941,9/19/2025
MSKCC,3003215,Lymphocytes [#/volume] in Blood by Manual count,732-8,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,8,452060,0.0018,8,49731,0.0161,9/22/2025
JH,3003215,Lymphocytes [#/volume] in Blood by Manual count,732-8,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,413,425,97.1765,328,340,96.4706,9/19/2025
DFCI,3003215,Lymphocytes [#/volume] in Blood by Manual count,732-8,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,288565,293277,98.3933,44533,45919,96.9816,9/22/2025
JH,3003215,Lymphocytes [#/volume] in Blood by Manual count,732-8,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,11,425,2.5882,11,340,3.2353,9/19/2025
MSKCC,3003215,Lymphocytes [#/volume] in Blood by Manual count,732-8,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,452052,452060,99.9982,49731,49731,100,9/22/2025
DFCI,3003215,Lymphocytes [#/volume] in Blood by Manual count,732-8,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,4712,293277,1.6067,1500,45919,3.2666,9/22/2025
DFCI,3003338,MCHC [Mass/volume],28540-3,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,6,6,100,6,6,100,9/22/2025
DFCI,3003785,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma,2039-6,LOINC,Measurement,S,0,(NULL/0),,,,,1805,240354,0.751,1780,26408,6.7404,9/22/2025
JH,3003785,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma,2039-6,LOINC,Measurement,S,0,(NULL/0),,,,,3,50570,0.0059,3,14818,0.0202,9/19/2025
DFCI,3003785,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma,2039-6,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,238549,240354,99.249,26392,26408,99.9394,9/22/2025
JH,3003785,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma,2039-6,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,50567,50570,99.9941,14817,14818,99.9933,9/19/2025
